Date,Close,Open,High,Low,Volume,RSI,MACD,MACD Signal,Upper_Bollinger_Band,Middle_Bollinger_Band,Lower Bollinger Band,ADX,Stochastic SlowK,Stochastic SlowD,wk_close,wk_rsi,wk_macd,mon_close,mon_rsi,mon_macd,rolling_mean_close,rolling_std_close,lag1_close,day_of_week
8/13/1997,-0.983035579,-0.994230208,-0.999108253,-0.990433534,-0.065944085,45.62742754,-0.085303256,-0.092768686,21.33787466,20.52046242,19.70305017,15.3370729,-300.9338061,-295.5444613,20.37710762,56.9416212,0.946716894,20.38965416,64.45960611,-0.983811679,-0.979949527,0.002634358,-0.980721913,2
8/14/1997,-0.984569873,-0.995247024,-0.999940091,-0.99210285,0.699783457,43.44911902,-0.115369011,-0.097288751,21.25327635,20.47074308,19.68820982,14.46229987,-308.3442304,-300.8531771,20.37710762,56.9416212,0.946716894,20.38965416,64.45960611,-0.983811679,-0.980895864,0.002963716,-0.983035579,3
8/15/1997,-0.984569873,-0.997385844,-1.002851468,-0.991143872,-0.906867997,43.44911902,-0.137610054,-0.105353012,21.15367493,20.42102375,19.68837257,13.65001062,-310.5740572,-306.6173645,20.37710762,56.9416212,0.946716894,20.38965416,64.45960611,-0.983811679,-0.982190123,0.002060235,-0.984569873,4
8/18/1997,-0.986128541,-0.996018412,-1.001465094,-0.993878717,-0.083024583,41.13533375,-0.169482049,-0.118178819,21.15807063,20.39592896,19.63378728,13.3759317,-352.3917061,-323.7699979,20.13870811,55.15558522,0.858216202,20.38965416,64.45960611,-0.983811679,-0.983052955,0.002285873,-0.984569873,0
8/19/1997,-0.986639998,-1.00001555,-1.002990112,-0.995370445,0.457430471,40.37553341,-0.197776632,-0.134098382,21.16919525,20.37397118,19.5787471,13.37365332,-355.4734455,-339.4797362,20.13870811,55.15558522,0.858216202,20.38965416,64.45960611,-0.983811679,-0.983613104,0.002642922,-0.986128541,1
8/20/1997,-0.984472477,-0.999840249,-1.00222761,-0.994624581,0.096071832,45.01106295,-0.195420229,-0.146362751,21.12812694,20.34495506,19.56178318,13.19659039,-347.675683,-351.8469448,20.13870811,55.15558522,0.858216202,20.38965416,64.45960611,-0.983811679,-0.984305465,0.001974665,-0.986639998,2
8/21/1997,-0.985763245,-0.99570284,-0.994741166,-0.993559067,1.291660879,42.87343139,-0.204609312,-0.158012063,21.10545595,20.31515493,19.52485391,12.94900512,-348.5225551,-350.5572278,20.13870811,55.15558522,0.858216202,20.38965416,64.45960611,-0.983811679,-0.985025655,0.001228033,-0.984472477,3
8/22/1997,-0.988978053,-0.99948962,-1.004237855,-0.998034251,0.924573579,38.02922726,-0.242508241,-0.174911299,21.13914205,20.29115782,19.44317359,12.14901364,-320.6532642,-338.9505007,20.13870811,55.15558522,0.858216202,20.38965416,64.45960611,-0.983811679,-0.98587458,0.001615793,-0.985763245,4
8/25/1997,-0.991169933,-1.005099648,-1.010164628,-1.00535083,1.169610009,35.11592902,-0.291958458,-0.198320731,21.20069003,20.26229858,19.32390714,12.49776477,-243.84013,-304.3386498,19.57093048,51.04878655,0.733805009,20.38965416,64.45960611,-0.983811679,-0.986817446,0.002442002,-0.988978053,0
8/26/1997,-0.991632684,-1.005204834,-1.009852685,-1.002154274,0.657436516,34.51477253,-0.332128979,-0.22508238,21.26034903,20.22653809,19.19272714,12.76087082,-261.7241373,-275.4058438,19.57093048,51.04878655,0.733805009,20.38965416,64.45960611,-0.983811679,-0.987826419,0.00279252,-0.991169933,1
8/27/1997,-0.990073985,-1.005871035,-1.007391867,-0.999739093,0.198841181,38.34356091,-0.343801477,-0.2488262,21.28556203,20.20395241,19.12234279,12.52274161,-265.6326943,-257.0656539,19.57093048,51.04878655,0.733805009,20.38965416,64.45960611,-0.983811679,-0.988390054,0.002790877,-0.991632684,2
8/28/1997,-0.992558171,-1.006712523,-1.011169736,-1.003219787,0.188408983,34.84664218,-0.374552934,-0.273971546,21.317259,20.1399601,18.9626612,12.8162144,-275.3767816,-267.577871,19.57093048,51.04878655,0.733805009,20.38965416,64.45960611,-0.983811679,-0.989235507,0.003056167,-0.990073985,3
8/29/1997,-1.002762635,-1.010113617,-1.01543286,-1.017923983,2.869518252,24.82936639,-0.499225533,-0.319022344,21.57385451,20.01730843,18.46076234,14.67103701,-203.0697799,-248.0264186,19.57093048,51.04878655,0.733805009,20.38965416,64.45960611,-0.983811679,-0.991848387,0.005300121,-0.992558171,4
9/1/1997,-1.003347142,-1.023332248,-1.026489221,-1.021972953,1.887065941,24.39674861,-0.597219952,-0.374661865,21.70224107,19.87520819,18.04817531,16.71275021,-166.6039987,-215.0168534,17.79546356,40.81469196,0.486336714,17.79546356,57.28231006,-0.983811679,-0.994360372,0.006049375,-1.002762635,0
9/2/1997,-0.998914631,-1.02263099,-1.021671562,-1.018456733,1.552797916,33.81449142,-0.621647492,-0.424058991,21.61568612,19.74016609,17.86464606,17.71312064,-148.3403381,-172.6713722,17.79546356,40.81469196,0.486336714,17.79546356,57.28231006,-0.983811679,-0.995779883,0.005733476,-1.003347142,1
9/3/1997,-0.997964829,-1.0149172,-1.0170272,-1.012418782,2.900965651,35.66388528,-0.623942623,-0.464035717,21.41100294,19.59555635,17.78010977,17.86435702,-142.9190627,-152.6211331,17.79546356,40.81469196,0.486336714,17.79546356,57.28231006,-0.983811679,-0.996750582,0.005387687,-0.998914631,2
9/4/1997,-0.998086569,-1.019054609,-1.021602239,-1.014194663,1.138313356,35.52685693,-0.619881197,-0.495204813,21.29018286,19.47964935,17.66911584,18.19024236,-143.4664869,-144.9086292,17.79546356,40.81469196,0.486336714,17.79546356,57.28231006,-0.983811679,-0.997672566,0.004895655,-0.997964829,3
9/5/1997,-0.996844521,-1.015723644,-1.019799947,-1.010998092,0.628521787,38.13836035,-0.5968733,-0.515538511,21.19251867,19.38868008,17.58484149,18.18676729,-142.91053,-143.0986932,17.79546356,40.81469196,0.486336714,17.79546356,57.28231006,-0.983811679,-0.998639785,0.003656119,-0.998086569,4
9/8/1997,-0.997404668,-1.017020962,-1.020666439,-1.012241194,0.074468697,37.4025586,-0.577800541,-0.527990917,21.00041379,19.27418432,17.54795486,18.32821496,-144.7971398,-143.7247189,18.55772209,45.83528328,0.347715946,17.79546356,57.28231006,-0.983811679,-0.999332142,0.00262638,-0.996844521,0
9/9/1997,-0.998257119,-1.015618458,-1.020042568,-1.01238327,0.319520204,36.25616581,-0.565031571,-0.535399048,20.81058567,19.16125679,17.51192791,18.34352258,-147.7128234,-145.1401644,18.55772209,45.83528328,0.347715946,17.79546356,57.28231006,-0.983811679,-0.998688497,0.002155407,-0.997404668,1
9/10/1997,-1.002056373,-1.019124724,-1.02371646,-1.017284669,0.635577093,31.60649787,-0.587624551,-0.545844148,20.68470985,19.038762,17.39281415,18.9419565,-195.8114947,-162.7738193,18.55772209,45.83528328,0.347715946,17.79546356,57.28231006,-0.983811679,-0.998504102,0.001696874,-0.998257119,2
9/11/1997,-1.001350067,-1.022420618,-1.024409654,-1.016503279,0.474058675,33.31857884,-0.59137193,-0.554949705,20.55727354,18.93069677,17.30412001,19.49764514,-229.769112,-191.0978101,18.55772209,45.83528328,0.347715946,17.79546356,57.28231006,-0.983811679,-0.998852021,0.002014941,-1.002056373,3
9/12/1997,-1.00264088,-1.023227062,-1.027944917,-1.019380185,0.680200443,31.75411924,-0.600831365,-0.564126037,20.41131494,18.81431866,17.21732238,20.34851626,-243.4695738,-223.0167269,18.55772209,45.83528328,0.347715946,17.79546356,57.28231006,-0.983811679,-0.999520028,0.002408479,-1.001350067,4
9/15/1997,-1.002105079,-1.02263099,-1.027113093,-1.017710869,-0.192381923,33.1571209,-0.595890316,-0.570478892,20.27029845,18.71142902,17.1525596,20.9508233,-244.8010624,-239.3465827,17.81114578,42.07101519,0.175591412,17.79546356,57.28231006,-0.983811679,-1.000094101,0.002487482,-1.00264088,0
9/16/1997,-1.000887375,-1.021649244,-1.023751129,-1.015899491,0.704562381,36.3592542,-0.572716796,-0.570926473,20.10895384,18.61967525,17.13039667,20.77326479,-270.8496238,-253.0400866,17.81114578,42.07101519,0.175591412,17.79546356,57.28231006,-0.983811679,-1.000671652,0.002035516,-1.002105079,1
9/17/1997,-1.000960381,-1.021859616,-1.02517217,-1.015935003,-0.738791772,36.24714033,-0.548784332,-0.566498045,19.84533971,18.51349239,17.18164508,20.61356305,-329.0451306,-281.5652722,17.81114578,42.07101519,0.175591412,17.79546356,57.28231006,-0.983811679,-1.001179611,0.001441295,-1.000887375,2
9/18/1997,-1.005660852,-1.024664637,-1.028846063,-1.023393657,0.789708558,29.86247546,-0.572075875,-0.567613611,19.61549952,18.38535089,17.15520227,21.43888895,-363.3756691,-321.0901412,17.81114578,42.07101519,0.175591412,17.79546356,57.28231006,-0.983811679,-1.002237287,0.001641838,-1.000960381,3
9/19/1997,-1.006074853,-1.026207398,-1.030336427,-1.023429169,0.183599904,29.37174927,-0.588058599,-0.571702609,19.45436088,18.27524672,17.09613256,22.20941627,-373.244828,-355.2218759,17.81114578,42.07101519,0.175591412,17.79546356,57.28231006,-0.983811679,-1.002811355,0.002181784,-1.005660852,4
9/22/1997,-1.008948694,-1.02946822,-1.034044974,-1.027194016,0.083725025,26.15831774,-0.623407062,-0.582043499,19.3683962,18.16075068,16.95310515,23.35645115,-322.4609825,-353.0271599,17.36884689,39.97637073,0.003451864,17.79546356,57.28231006,-0.983811679,-1.003896873,0.003050798,-1.006074853,0
9/23/1997,-1.008339828,-1.033079686,-1.035535337,-1.027904354,0.190233098,27.95667848,-0.637741443,-0.593183088,19.24425528,18.0531559,16.86205652,24.50000302,-322.953189,-339.5529998,17.36884689,39.97637073,0.003451864,17.79546356,57.28231006,-0.983811679,-1.004711009,0.003400167,-1.008948694,1
9/24/1997,-1.007804012,-1.027259272,-1.031757454,-1.025595738,0.213554834,29.5819928,-0.636199016,-0.601786273,19.01232905,17.93897371,16.86561838,24.62067365,-321.1494397,-322.1878704,17.36884689,39.97637073,0.003451864,17.79546356,57.28231006,-0.983811679,-1.005525142,0.003354175,-1.008339828,2
9/25/1997,-1.00675674,-1.032273241,-1.034044974,-1.026661252,0.223640308,32.7743196,-0.616980007,-0.60482502,18.81244735,17.84753428,16.8826212,24.87644447,-319.7065225,-321.269717,17.36884689,39.97637073,0.003451864,17.79546356,57.28231006,-0.983811679,-1.006363623,0.002664255,-1.007804012,3
9/26/1997,-1.0071708,-1.028416346,-1.031965421,-1.024352621,0.233168002,32.15367466,-0.599145622,-0.603689141,18.82120996,17.81914549,16.81708102,24.60610685,-320.8580709,-320.5713443,17.36884689,39.97637073,0.003451864,17.79546356,57.28231006,-0.983811679,-1.007250826,0.001192767,-1.00675674,4
9/29/1997,-1.005319812,-1.028241031,-1.03012846,-1.023713307,0.40226938,37.82219302,-0.559326558,-0.594816624,18.81958374,17.8064414,16.79329906,23.9216339,-371.6076456,-337.3907463,17.22768784,39.30379774,-0.142715193,17.79546356,57.28231006,-0.983811679,-1.007202106,0.001272814,-1.0071708,0
9/30/1997,-1.006488884,-1.027539773,-1.032381326,-1.023606757,-0.098476917,35.78839588,-0.533767078,-0.582606715,18.76670403,17.75766287,16.74862171,23.28605187,-394.7615469,-362.4090878,17.22768784,39.30379774,-0.142715193,17.31551933,56.03911841,-0.983811679,-1.007261253,0.001220234,-1.005319812,1
10/1/1997,-1.008315468,-1.028591661,-1.033698391,-1.028188506,0.27620842,32.81899177,-0.526426665,-0.571370705,18.69408071,17.69100428,16.68792784,23.44808037,-402.8082573,-389.7258166,17.22768784,39.30379774,-0.142715193,17.31551933,56.03911841,-0.983811679,-1.007170792,0.001090906,-1.006488884,2
10/2/1997,-1.008315468,-1.031571996,-1.03664445,-1.025773326,-0.906867997,32.81899177,-0.514676465,-0.560031857,18.60671579,17.6251297,16.64354361,23.59853542,-403.9169359,-400.49558,17.22768784,39.30379774,-0.142715193,17.31551933,56.03911841,-0.983811679,-1.007167312,0.001086586,-1.008315468,3
10/3/1997,-1.008315468,-1.031571996,-1.03664445,-1.025773326,-0.906867997,32.81899177,-0.499605209,-0.547946528,18.46071457,17.55125628,16.64179798,23.73824367,-403.0139369,-403.2463767,17.22768784,39.30379774,-0.142715193,17.31551933,56.03911841,-0.983811679,-1.007240377,0.001151775,-1.008315468,4
10/6/1997,-1.008315468,-1.031571996,-1.03664445,-1.025773326,-0.906867997,32.81899177,-0.482103739,-0.53477797,18.30387759,17.48099022,16.65810284,23.86797276,-432.598978,-413.1766169,17.0802536,38.57383094,-0.267368293,17.31551933,56.03911841,-0.983811679,-1.007463053,0.00119264,-1.008315468,0
10/7/1997,-1.008315468,-1.031571996,-1.03664445,-1.025773326,-0.906867997,32.81899177,-0.4628977,-0.520401916,18.14583626,17.41621399,16.68659172,23.98843549,-561.3436477,-465.6521876,17.0802536,38.57383094,-0.267368293,17.31551933,56.03911841,-0.983811679,-1.007626576,0.001223953,-1.008315468,1
10/8/1997,-1.008315468,-1.031571996,-1.03664445,-1.025773326,-0.906867997,32.81899177,-0.442575047,-0.504836542,18.08597735,17.37590513,16.66583291,24.10029374,-668.0446708,-553.9957655,17.0802536,38.57383094,-0.267368293,17.31551933,56.03911841,-0.983811679,-1.008054527,0.000690384,-1.008315468,2
10/9/1997,-1.00707336,-1.033500444,-1.034530215,-1.028437118,0.164514389,38.25357755,-0.408846847,-0.485638603,17.99485891,17.33904686,16.68323481,24.741439,-673.8755857,-634.4213014,17.0802536,38.57383094,-0.267368293,17.31551933,56.03911841,-0.983811679,-1.008138024,0.000469473,-1.008315468,3
10/10/1997,-1.001934588,-1.029292905,-1.026073302,-1.023819857,1.768226139,54.61212243,-0.324962964,-0.453503475,18.01355119,17.34359541,16.67363963,23.0967738,-491.6188845,-611.1797137,17.0802536,38.57383094,-0.267368293,17.31551933,56.03911841,-0.983811679,-1.00722647,0.002378972,-1.00707336,4
10/13/1997,-1.003590697,-1.021298615,-1.022953959,-1.019557773,0.895176429,50.01343656,-0.272554741,-0.417313728,17.97802271,17.33402796,16.6900332,22.23007003,-374.4653318,-513.319934,17.90211678,44.73552978,-0.296422312,17.31551933,56.03911841,-0.983811679,-1.006551503,0.002670858,-1.001934588,0
10/14/1997,-1.007122021,-1.024559451,-1.028846063,-1.027336078,0.278876787,41.9095853,-0.264671488,-0.38678528,17.85195308,17.29387655,16.73580003,21.42675246,-353.1407533,-406.4083232,17.90211678,44.73552978,-0.296422312,17.31551933,56.03911841,-0.983811679,-1.00638101,0.002575893,-1.003590697,1
10/15/1997,-1.004564845,-1.027539773,-1.029955162,-1.022328129,-0.086537173,48.42646182,-0.229204685,-0.355269161,17.73557995,17.27066364,16.80574734,20.68081471,-339.7069381,-355.7710078,17.90211678,44.73552978,-0.296422312,17.31551933,56.03911841,-0.983811679,-1.005845207,0.002495265,-1.007122021,2
10/16/1997,-0.998841596,-1.02354262,-1.021914182,-1.020197087,1.917337469,59.4036005,-0.14000052,-0.312215433,17.95952422,17.31457996,16.66963571,19.96881887,-299.8232942,-330.8903285,17.90211678,44.73552978,-0.296422312,17.31551933,56.03911841,-0.983811679,-1.004491797,0.003353715,-1.004564845,3
10/17/1997,-0.999961918,-1.017056019,-1.021636893,-1.01522465,0.962247138,56.85267269,-0.080026765,-0.265777699,18.09612626,17.35394754,16.61176883,19.3536481,-290.4310211,-309.9870845,17.90211678,44.73552978,-0.296422312,17.31551933,56.03911841,-0.983811679,-1.003298432,0.003251024,-0.998841596,4
10/20/1997,-0.997380337,-1.020351927,-1.019765279,-1.014407763,1.111072025,61.00785373,-0.005601781,-0.213742516,18.30075741,17.4284483,16.55613918,19.0976336,-259.3585913,-283.2043022,18.1561985,46.52154232,-0.295538773,17.31551933,56.03911841,-0.983811679,-1.001913715,0.003434302,-0.999961918,0
10/21/1997,-1.001544932,-1.015583401,-1.020527795,-1.019344673,1.378359805,52.26387027,0.009982195,-0.168997573,18.35734156,17.47220774,16.58707391,17.85710489,-266.4669525,-272.0855216,18.1561985,46.52154232,-0.295538773,17.31551933,56.03911841,-0.983811679,-1.001858049,0.003437064,-0.997380337,1
10/22/1997,-1.00293314,-1.020211669,-1.02333521,-1.018456733,0.719260956,49.70644584,0.007814659,-0.133635127,18.38472121,17.50357637,16.62243154,16.70518537,-276.2855164,-267.3703534,18.1561985,46.52154232,-0.295538773,17.31551933,56.03911841,-0.983811679,-1.001764113,0.003390488,-1.001544932,2
10/23/1997,-1.006975965,-1.025015267,-1.025934672,-1.025879861,0.920216766,43.09306396,-0.035511489,-0.114010399,18.38482043,17.50216455,16.61950868,16.65677814,-295.6851541,-279.4792077,18.1561985,46.52154232,-0.295538773,17.31551933,56.03911841,-0.983811679,-1.001743248,0.003352253,-1.00293314,3
10/24/1997,-1.008120603,-1.030695409,-1.034911466,-1.029040906,0.727235872,41.41303833,-0.080812619,-0.107370843,18.38787524,17.49604778,16.60422032,17.0563885,-297.9445724,-289.9717476,18.1561985,46.52154232,-0.295538773,17.31551933,56.03911841,-0.983811679,-1.002251213,0.004048223,-1.006975965,4
10/27/1997,-1.007463031,-1.031747297,-1.033178495,-1.027300566,0.470832528,42.79284556,-0.108627654,-0.107622205,18.38398918,17.48224535,16.58050152,17.05268907,-296.2721978,-296.6339748,17.1053524,40.66773001,-0.375306757,17.31551933,56.03911841,-0.983811679,-1.003482847,0.004148248,-1.008120603,0
10/28/1997,-1.019859398,-1.030695409,-1.035777944,-1.043851651,1.597481548,28.95050133,-0.256551304,-0.137408025,18.61740183,17.39613862,16.17487541,18.8340758,-196.9765883,-263.7311195,17.1053524,40.66773001,-0.375306757,17.31551933,56.03911841,-0.983811679,-1.006325344,0.007100279,-1.007463031,1
10/29/1997,-1.009874092,-1.043773811,-1.036124555,-1.038133365,0.940628925,44.51865462,-0.266926044,-0.163311629,18.62081026,17.38610101,16.15139175,20.48822063,-143.3095654,-212.1861172,17.1053524,40.66773001,-0.375306757,17.31551933,56.03911841,-0.983811679,-1.008110166,0.005954901,-1.019859398,2
10/30/1997,-1.01311326,-1.033851059,-1.038897301,-1.034368518,-0.277211502,41.35316083,-0.305294037,-0.191708111,18.64851801,17.35520301,16.06188801,22.02421225,-134.8115854,-158.3659131,17.1053524,40.66773001,-0.375306757,17.31551933,56.03911841,-0.983811679,-1.009762784,0.005409493,-1.009874092,3
10/31/1997,-1.01311326,-1.038479341,-1.043472354,-1.03277024,-0.906867997,41.35316083,-0.331875296,-0.219741548,18.67084983,17.32430501,15.97776019,23.45049018,-135.2907855,-137.8039788,17.1053524,40.66773001,-0.375306757,16.46229362,53.80355806,-0.983811679,-1.011217087,0.004570784,-1.01311326,4
11/3/1997,-1.015475616,-1.03665608,-1.039625163,-1.039980255,0.519767459,39.00717571,-0.373191553,-0.250431549,18.71513791,17.27819333,15.84124875,25.3962157,-142.7512184,-137.6178631,16.46229362,37.55362806,-0.484824176,16.46229362,53.80355806,-0.983811679,-1.012431323,0.004381395,-1.01311326,0
11/4/1997,-1.014404043,-1.040863604,-1.043125758,-1.037849227,0.557064139,40.65186795,-0.390298836,-0.278405006,18.7368975,17.23898263,15.74106776,27.20296082,-144.650993,-140.8976656,16.46229362,37.55362806,-0.484824176,16.46229362,53.80355806,-0.983811679,-1.013328957,0.003975945,-1.015475616,1
11/5/1997,-1.014720648,-1.03981173,-1.043818951,-1.036925775,0.029589058,40.30604177,-0.402507164,-0.303225438,18.75511723,17.19773297,15.64034872,28.88065272,-146.8052539,-144.7358218,16.46229362,37.55362806,-0.484824176,16.46229362,53.80355806,-0.983811679,-1.01436576,0.00302357,-1.014404043,2
11/6/1997,-1.014379712,-1.041494734,-1.044512131,-1.038985779,0.304188461,40.8891956,-0.403982094,-0.323376769,18.75620464,17.15067973,15.54515483,30.61740833,-147.3497076,-146.2686515,16.46229362,37.55362806,-0.484824176,16.46229362,53.80355806,-0.983811679,-1.013582947,0.001843114,-1.014720648,3
11/7/1997,-1.015329485,-1.04131942,-1.045378623,-1.036961287,-0.156622944,39.72494239,-0.410292529,-0.340759921,18.68450395,17.06441598,15.44432801,32.23010996,-152.3386485,-148.8312033,16.46229362,37.55362806,-0.484824176,16.46229362,53.80355806,-0.983811679,-1.014362289,0.000950928,-1.014379712,4
11/10/1997,-1.015719171,-1.042616737,-1.046175793,-1.037636113,-0.318488115,39.23136898,-0.414564814,-0.3555209,18.62892472,16.98630805,15.34369138,33.79091232,-165.5999133,-155.0960898,16.17684174,36.22749196,-0.587874451,16.46229362,53.80355806,-0.983811679,-1.014734562,0.000888494,-1.015329485,0
11/11/1997,-1.014184862,-1.042266108,-1.04413088,-1.036783699,0.001518581,42.27262693,-0.397423071,-0.363901334,18.60374378,16.94082303,15.27790228,34.58491909,-177.8468218,-165.2617945,16.17684174,36.22749196,-0.587874451,16.46229362,53.80355806,-0.983811679,-1.014887648,0.000611831,-1.015719171,1
11/12/1997,-1.017180466,-1.040162345,-1.04478942,-1.039305429,0.139082095,38.24788884,-0.410242881,-0.373169643,18.55142725,16.85957785,15.16772845,35.60411459,-238.0545857,-193.8337736,16.17684174,36.22749196,-0.587874451,16.46229362,53.80355806,-0.983811679,-1.015131198,0.001060041,-1.014184862,2
11/13/1997,-1.022270541,-1.045421758,-1.050057638,-1.048291338,1.577521655,32.572965,-0.467910835,-0.392117882,18.39785684,16.70869436,15.01953189,37.3382624,-226.2917102,-214.0643725,16.17684174,36.22749196,-0.587874451,16.46229362,53.80355806,-0.983811679,-1.016254984,0.002838524,-1.017180466,3
11/14/1997,-1.022270541,-1.051662916,-1.056504306,-1.046124769,-0.906867997,32.572965,-0.507759963,-0.415246298,18.22583071,16.56502581,14.9042209,38.9485425,-238.5766141,-234.3076366,16.17684174,36.22749196,-0.587874451,16.46229362,53.80355806,-0.983811679,-1.01733354,0.003512669,-1.022270541,4
11/17/1997,-1.02056572,-1.050085098,-1.052761091,-1.047936162,0.705240781,36.24727208,-0.515677794,-0.435332597,17.88363888,16.41571088,14.94778287,39.34227322,-238.9962349,-234.6215197,15.28282738,32.37182401,-0.733229807,16.46229362,53.80355806,-0.983811679,-1.018217255,0.003422677,-1.022270541,0
11/18/1997,-1.022392304,-1.049278653,-1.054147464,-1.048078224,0.422364941,34.10300186,-0.53477219,-0.455220516,17.65051407,16.28145285,14.91239162,39.72308321,-269.4431777,-249.0053422,15.28282738,32.37182401,-0.733229807,16.46229362,53.80355806,-0.983811679,-1.019226229,0.003470205,-1.02056572,1
11/19/1997,-1.025119993,-1.055589939,-1.058029324,-1.052588934,0.553054079,31.14043174,-0.571664149,-0.478509242,17.45021467,16.1385685,14.82692232,40.5345527,-242.6418875,-250.3604334,15.28282738,32.37182401,-0.733229807,16.46229362,53.80355806,-0.983811679,-1.020569204,0.003698329,-1.022392304,2
11/20/1997,-1.02497384,-1.056115883,-1.058999778,-1.054293762,0.338123325,31.48388281,-0.59255174,-0.501317742,17.32967012,16.02266135,14.71565259,41.4454087,-215.4830756,-242.5227136,15.28282738,32.37182401,-0.733229807,16.46229362,53.80355806,-0.983811679,-1.022110486,0.002710411,-1.025119993,3
11/21/1997,-1.025193036,-1.056361313,-1.05560316,-1.051878582,1.056257658,31.23228074,-0.604416105,-0.521937415,17.20680796,15.9127141,14.61862024,41.30474514,-232.3444001,-230.1564544,15.28282738,32.37182401,-0.733229807,16.46229362,53.80355806,-0.983811679,-1.023255139,0.001830455,-1.02497384,4
11/24/1997,-1.033278715,-1.056957385,-1.061079359,-1.062178617,1.352520477,23.7063493,-0.68990168,-0.555530268,17.18745135,15.74645991,14.30546848,42.13849238,-193.9503812,-213.9259523,14.90640736,30.88152636,-0.868784121,16.46229362,53.80355806,-0.983811679,-1.024827735,0.004129056,-1.025193036,0
11/25/1997,-1.033546586,-1.071718778,-1.070853323,-1.072301064,2.813663684,23.50428136,-0.751767728,-0.59477776,17.32411697,15.6583138,13.99251062,43.55419791,-127.8327855,-184.7091889,14.90640736,30.88152636,-0.868784121,16.46229362,53.80355806,-0.983811679,-1.026438599,0.005059801,-1.033278715,1
11/26/1997,-1.035348817,-1.061235038,-1.065931673,-1.067044503,1.234494744,22.13710904,-0.810188546,-0.637859917,17.28804571,15.4942554,13.70046509,43.79341506,-110.2168546,-144.0000071,14.90640736,30.88152636,-0.868784121,16.46229362,53.80355806,-0.983811679,-1.02855047,0.005280322,-1.033546586,2
11/27/1997,-1.030745839,-1.07129802,-1.06776862,-1.066795877,1.774829207,32.87616369,-0.799432623,-0.670174458,17.20231421,15.38070078,13.55908735,44.01554527,-98.26597282,-112.1052043,14.90640736,30.88152636,-0.868784121,16.46229362,53.80355806,-0.983811679,-1.029743832,0.004550067,-1.035348817,3
11/28/1997,-1.034277222,-1.064986733,-1.069674888,-1.065197599,1.366766786,29.51305911,-0.81817924,-0.699775415,17.12875354,15.24440389,13.36005424,44.22180904,-103.0725088,-103.8517787,14.90640736,30.88152636,-0.868784121,16.46229362,53.80355806,-0.983811679,-1.031052008,0.004309121,-1.030745839,4
12/1/1997,-1.030331815,-1.069930588,-1.066659521,-1.065020011,1.528255049,37.23788056,-0.783004841,-0.7164213,17.03212266,15.14872928,13.2653359,43.71651251,-100.4272708,-100.5885841,13.73635578,26.75793669,-1.058424417,13.73635578,47.30997338,-0.983811679,-1.031817433,0.003437164,-1.034277222,0
12/2/1997,-1.030648443,-1.06197134,-1.064891897,-1.062178617,1.585149819,36.88848867,-0.749776681,-0.723092376,16.89309492,15.04411459,13.19513426,42.85314116,-114.1218074,-105.8738623,13.73635578,26.75793669,-1.058424417,13.73635578,47.30997338,-0.983811679,-1.032596777,0.002004862,-1.030331815,1
12/3/1997,-1.032937771,-1.065723063,-1.068947054,-1.062498267,0.136654939,34.37695699,-0.738720955,-0.726218092,16.75109002,14.92679548,13.10250094,42.08849908,-133.4446513,-115.9979098,13.73635578,26.75793669,-1.058424417,13.73635578,47.30997338,-0.983811679,-1.032548071,0.001989617,-1.030648443,2
12/4/1997,-1.035421927,-1.068177441,-1.070090807,-1.066369663,0.764999896,31.84344271,-0.747164586,-0.730407391,16.59014211,14.79128265,12.9924232,41.81497462,-146.0436831,-131.2033806,13.73635578,26.75793669,-1.058424417,13.73635578,47.30997338,-0.983811679,-1.032815976,0.002255034,-1.032937771,3
12/5/1997,-1.037126719,-1.069615016,-1.071927768,-1.069530722,1.533471162,30.19861599,-0.762781524,-0.736882217,16.43346324,14.65090747,12.8683517,41.88461475,-159.6681097,-146.3854814,13.73635578,26.75793669,-1.058424417,13.73635578,47.30997338,-0.983811679,-1.033069962,0.002652882,-1.035421927,4
12/8/1997,-1.034934794,-1.072735594,-1.073660738,-1.070489686,1.503425796,34.8577169,-0.743802942,-0.738266362,16.22432777,14.52715797,12.82998818,42.04495811,-164.3533301,-156.6883743,13.36933804,25.6030608,-1.224218949,13.73635578,47.30997338,-0.983811679,-1.033668384,0.002509847,-1.037126719,0
12/9/1997,-1.037053631,-1.069825402,-1.074319263,-1.07123555,1.15598179,32.59297479,-0.742227751,-0.73905864,15.93277271,14.37988205,12.82699139,42.27060715,-170.7920505,-164.9378301,13.36933804,25.6030608,-1.224218949,13.73635578,47.30997338,-0.983811679,-1.034065014,0.002822056,-1.034934794,1
12/10/1997,-1.039708262,-1.075154929,-1.077369299,-1.073473142,1.286866878,29.96608935,-0.759810777,-0.743209067,15.71878858,14.23480201,12.75081543,42.70912874,-170.6942623,-168.6132143,13.36933804,25.6030608,-1.224218949,13.73635578,47.30997338,-0.983811679,-1.035404507,0.002975842,-1.037053631,2
12/11/1997,-1.038295746,-1.076943119,-1.078062493,-1.075249008,1.602411218,33.05774715,-0.750414634,-0.744650181,15.59666106,14.13159895,12.66653684,43.29181951,-180.1797532,-173.8886886,13.36933804,25.6030608,-1.224218949,13.73635578,47.30997338,-0.983811679,-1.036496979,0.002255307,-1.039708262,3
